,0,1,2,3,4,5,6,7,8,9
28,0.8605798683268989,0.13543067459782504,0.003722002876124612,4.554368811502236e-05,3.698508517272149e-05,3.698508517272149e-05,3.698508517272149e-05,3.698508517272149e-05,3.698508517272149e-05,3.698508517272149e-05
29,0.8630818486338825,0.13355107823327708,0.0031088088439664187,3.6894898410526044e-05,3.6894898410526044e-05,3.6894898410526044e-05,3.6894898410526044e-05,3.6894898410526044e-05,3.6894898410526044e-05,3.6894898410526044e-05
30,0.8626366406773268,0.13430120610253873,0.0028031912011654376,3.6994574138407774e-05,3.6994574138407774e-05,3.6994574138407774e-05,3.6994574138407774e-05,3.6994574138407774e-05,3.6994574138407774e-05,3.6994574138407774e-05
31,0.8584494234472554,0.1388089599403186,0.002475457619025515,3.802271334290589e-05,3.802271334290589e-05,3.802271334290589e-05,3.802271334290589e-05,3.802271334290589e-05,3.802271334290589e-05,3.802271334290589e-05
32,0.8593431690358369,0.13821615453335998,0.002182892718314672,3.682624464117004e-05,3.682624464117004e-05,3.682624464117004e-05,3.682624464117004e-05,3.682624464117004e-05,3.682624464117004e-05,3.682624464117004e-05
33,0.8543552024157008,0.14342725091967065,0.0019503220701759917,3.817494206464089e-05,3.817494206464089e-05,3.817494206464089e-05,3.817494206464089e-05,3.817494206464089e-05,3.817494206464089e-05,3.817494206464089e-05
34,0.8552344491035605,0.14281239960046727,0.001695370668872314,3.6825803871408865e-05,3.6825803871408865e-05,3.6825803871408865e-05,3.6825803871408865e-05,3.6825803871408865e-05,3.6825803871408865e-05,3.6825803871408865e-05
35,0.8637927198394008,0.13457249671507102,0.0013746908961963452,3.715607847597355e-05,3.715607847597355e-05,3.715607847597355e-05,3.715607847597355e-05,3.715607847597355e-05,3.715607847597355e-05,3.715607847597355e-05
36,0.8660949379848759,0.1324794510617442,0.00116740900269368,3.688599295517677e-05,3.688599295517677e-05,3.688599295517677e-05,3.688599295517677e-05,3.688599295517677e-05,3.688599295517677e-05,3.688599295517677e-05
37,0.8787486464237838,0.12001216914648488,0.000977906499611756,3.7325418588485975e-05,3.7325418588485975e-05,3.7325418588485975e-05,3.7325418588485975e-05,3.7325418588485975e-05,3.7325418588485975e-05,3.7325418588485975e-05
38,0.875717832863774,0.12319274448007697,0.0008250823411407464,3.776290214402347e-05,3.776290214402347e-05,3.776290214402347e-05,3.776290214402347e-05,3.776290214402347e-05,3.776290214402347e-05,3.776290214402347e-05
39,0.8797947091840609,0.11929507702667193,0.0006514993247789278,3.6959209212606274e-05,3.6959209212606274e-05,3.6959209212606274e-05,3.6959209212606274e-05,3.6959209212606274e-05,3.6959209212606274e-05,3.6959209212606274e-05
40,0.87633956330374,0.12282450437033954,0.0005707979397472909,3.787634088187691e-05,3.787634088187691e-05,3.787634088187691e-05,3.787634088187691e-05,3.787634088187691e-05,3.787634088187691e-05,3.787634088187691e-05
41,0.8698209212527434,0.12940000749958844,0.0005077693451414153,3.875741464666937e-05,3.875741464666937e-05,3.875741464666937e-05,3.875741464666937e-05,3.875741464666937e-05,3.875741464666937e-05,3.875741464666937e-05
42,0.8697292081614788,0.12958606081602167,0.00042684515378547293,3.684083838770891e-05,3.684083838770891e-05,3.684083838770891e-05,3.684083838770891e-05,3.684083838770891e-05,3.684083838770891e-05,3.684083838770891e-05
43,0.8962270206785761,0.10317083496346995,0.00033678308837108075,3.790875279754508e-05,3.790875279754508e-05,3.790875279754508e-05,3.790875279754508e-05,3.790875279754508e-05,3.790875279754508e-05,3.790875279754508e-05
44,0.927729323332308,0.07169058491093414,0.00031352449644765726,3.808103718714495e-05,3.808103718714495e-05,3.808103718714495e-05,3.808103718714495e-05,3.808103718714495e-05,3.808103718714495e-05,3.808103718714495e-05
45,0.929943078134664,0.0694933157828634,0.0003015608837249069,3.8557254394234624e-05,3.724799072553734e-05,3.724799072553734e-05,3.724799072553734e-05,3.724799072553734e-05,3.724799072553734e-05,3.724799072553734e-05
46,0.9257183822323914,0.07374376630057196,0.00026458531673631335,3.903802147144293e-05,3.903802147144293e-05,3.903802147144293e-05,3.903802147144293e-05,3.903802147144293e-05,3.903802147144293e-05,3.903802147144293e-05
47,0.9359753780463209,0.06356793673030793,0.00019631633155228515,3.719555597411381e-05,3.719555597411381e-05,3.719555597411381e-05,3.719555597411381e-05,3.719555597411381e-05,3.719555597411381e-05,3.719555597411381e-05
48,0.9388685545584592,0.060703237994476064,0.00016989583641759722,3.690165866385778e-05,3.690165866385778e-05,3.690165866385778e-05,3.690165866385778e-05,3.690165866385778e-05,3.690165866385778e-05,3.690165866385778e-05
49,0.9402702929559406,0.05932361650018473,0.00014819046215354753,3.684286881728786e-05,3.684286881728786e-05,3.684286881728786e-05,3.684286881728786e-05,3.684286881728786e-05,3.684286881728786e-05,3.684286881728786e-05
50,0.9461885702312608,0.05343050797465547,0.00012178532285085635,3.701949589040062e-05,3.701949589040062e-05,3.701949589040062e-05,3.701949589040062e-05,3.701949589040062e-05,3.701949589040062e-05,3.701949589040062e-05
51,0.9487455492450525,0.050894028663953206,0.00010221057225926558,3.688735981928603e-05,3.688735981928603e-05,3.688735981928603e-05,3.688735981928603e-05,3.688735981928603e-05,3.688735981928603e-05,3.688735981928603e-05
52,0.9503442819730092,0.04931356086965772,8.420760852547883e-05,3.6849935543929976e-05,3.6849935543929976e-05,3.6849935543929976e-05,3.6849935543929976e-05,3.6849935543929976e-05,3.6849935543929976e-05,3.6849935543929976e-05
53,0.9472240132376025,0.052428106845555086,7.410013668609781e-05,3.9111397165169566e-05,3.9111397165169566e-05,3.9111397165169566e-05,3.9111397165169566e-05,3.9111397165169566e-05,3.9111397165169566e-05,3.9111397165169566e-05
54,0.9428916106230611,0.05675948768268419,7.011127235406429e-05,3.982720312864685e-05,3.982720312864685e-05,3.982720312864685e-05,3.982720312864685e-05,3.982720312864685e-05,3.982720312864685e-05,3.982720312864685e-05
55,0.9445609746558479,0.05512116490926096,5.9888901667370576e-05,3.6853076174803276e-05,3.6853076174803276e-05,3.6853076174803276e-05,3.6853076174803276e-05,3.6853076174803276e-05,3.6853076174803276e-05,3.6853076174803276e-05
56,0.9450492594801521,0.054639825450535105,5.3266339426762983e-05,3.680696141228105e-05,3.680696141228105e-05,3.680696141228105e-05,3.680696141228105e-05,3.680696141228105e-05,3.680696141228105e-05,3.680696141228105e-05
57,0.9432214635943227,0.05646369545480081,4.8729505765131185e-05,3.801592073018455e-05,3.801592073018455e-05,3.801592073018455e-05,3.801592073018455e-05,3.801592073018455e-05,3.801592073018455e-05,3.801592073018455e-05
58,0.9347360905169081,0.0649190529952338,4.87782853699305e-05,4.229688606971132e-05,4.229688606971132e-05,4.229688606971132e-05,4.229688606971132e-05,4.229688606971132e-05,4.229688606971132e-05,4.229688606971132e-05
59,0.9275238436854869,0.07214480730842956,4.5170863919250865e-05,4.0882591737736846e-05,4.0882591737736846e-05,4.0882591737736846e-05,4.0882591737736846e-05,4.0882591737736846e-05,4.0882591737736846e-05,4.0882591737736846e-05
60,0.9233630363924197,0.07632238815808327,4.214827162537418e-05,3.891816826737155e-05,3.891816826737155e-05,3.891816826737155e-05,3.891816826737155e-05,3.891816826737155e-05,3.891816826737155e-05,3.891816826737155e-05
61,0.92091916700213,0.07877706407231658,3.797111569415877e-05,3.797111569415877e-05,3.797111569415877e-05,3.797111569415877e-05,3.797111569415877e-05,3.797111569415877e-05,3.797111569415877e-05,3.797111569415877e-05
62,0.9204211329263194,0.07928267460829279,3.702405817345709e-05,3.702405817345709e-05,3.702405817345709e-05,3.702405817345709e-05,3.702405817345709e-05,3.702405817345709e-05,3.702405817345709e-05,3.702405817345709e-05
63,0.9167485713116099,0.08294353572969472,3.84866198369045e-05,3.84866198369045e-05,3.84866198369045e-05,3.84866198369045e-05,3.84866198369045e-05,3.84866198369045e-05,3.84866198369045e-05,3.84866198369045e-05
64,0.9084341146414768,0.09124213638064103,4.046862223523673e-05,4.046862223523673e-05,4.046862223523673e-05,4.046862223523673e-05,4.046862223523673e-05,4.046862223523673e-05,4.046862223523673e-05,4.046862223523673e-05
65,0.9076053728798391,0.0920975643651148,3.713284438074371e-05,3.713284438074371e-05,3.713284438074371e-05,3.713284438074371e-05,3.713284438074371e-05,3.713284438074371e-05,3.713284438074371e-05,3.713284438074371e-05
66,0.9030753744736044,0.09661588340111638,3.859276565988219e-05,3.859276565988219e-05,3.859276565988219e-05,3.859276565988219e-05,3.859276565988219e-05,3.859276565988219e-05,3.859276565988219e-05,3.859276565988219e-05
67,0.8994032925367118,0.10029120843010332,3.8187379148104696e-05,3.8187379148104696e-05,3.8187379148104696e-05,3.8187379148104696e-05,3.8187379148104696e-05,3.8187379148104696e-05,3.8187379148104696e-05,3.8187379148104696e-05
68,0.8931898768207303,0.10649760701146785,3.9064520975215365e-05,3.9064520975215365e-05,3.9064520975215365e-05,3.9064520975215365e-05,3.9064520975215365e-05,3.9064520975215365e-05,3.9064520975215365e-05,3.9064520975215365e-05
69,0.8970002241896374,0.10270421675868122,3.6944881460157134e-05,3.6944881460157134e-05,3.6944881460157134e-05,3.6944881460157134e-05,3.6944881460157134e-05,3.6944881460157134e-05,3.6944881460157134e-05,3.6944881460157134e-05
70,0.8943221093000201,0.10537593122904929,3.774493386629743e-05,3.774493386629743e-05,3.774493386629743e-05,3.774493386629743e-05,3.774493386629743e-05,3.774493386629743e-05,3.774493386629743e-05,3.774493386629743e-05
71,0.8975458487007489,0.10215878687803201,3.6920552652356535e-05,3.6920552652356535e-05,3.6920552652356535e-05,3.6920552652356535e-05,3.6920552652356535e-05,3.6920552652356535e-05,3.6920552652356535e-05,3.6920552652356535e-05
72,0.8980268628765053,0.10167867584693677,3.680765956972295e-05,3.680765956972295e-05,3.680765956972295e-05,3.680765956972295e-05,3.680765956972295e-05,3.680765956972295e-05,3.680765956972295e-05,3.680765956972295e-05
73,0.9105854013473765,0.08911617938484012,3.7302408472898094e-05,3.7302408472898094e-05,3.7302408472898094e-05,3.7302408472898094e-05,3.7302408472898094e-05,3.7302408472898094e-05,3.7302408472898094e-05,3.7302408472898094e-05
74,0.9163240142246153,0.08337170881702774,3.849921892066225e-05,3.7968248490872566e-05,3.7968248490872566e-05,3.7968248490872566e-05,3.7968248490872566e-05,3.7968248490872566e-05,3.7968248490872566e-05,3.7968248490872566e-05
75,0.9411238295502198,0.05857390172988323,3.778358998711071e-05,3.778358998711071e-05,3.778358998711071e-05,3.778358998711071e-05,3.778358998711071e-05,3.778358998711071e-05,3.778358998711071e-05,3.778358998711071e-05
76,0.9497179843958921,0.04998502452990489,3.712388427535676e-05,3.712388427535676e-05,3.712388427535676e-05,3.712388427535676e-05,3.712388427535676e-05,3.712388427535676e-05,3.712388427535676e-05,3.712388427535676e-05
77,0.9509475524847207,0.048757762937381786,3.683557223715802e-05,3.683557223715802e-05,3.683557223715802e-05,3.683557223715802e-05,3.683557223715802e-05,3.683557223715802e-05,3.683557223715802e-05,3.683557223715802e-05
78,0.9526474008095983,0.047057769560710595,3.685370371137193e-05,3.685370371137193e-05,3.685370371137193e-05,3.685370371137193e-05,3.685370371137193e-05,3.685370371137193e-05,3.685370371137193e-05,3.685370371137193e-05
79,0.956253578189874,0.043451004192515214,3.6927202201330834e-05,3.6927202201330834e-05,3.6927202201330834e-05,3.6927202201330834e-05,3.6927202201330834e-05,3.6927202201330834e-05,3.6927202201330834e-05,3.6927202201330834e-05
80,0.9627545842493129,0.03694911140086428,3.703804372782759e-05,3.703804372782759e-05,3.703804372782759e-05,3.703804372782759e-05,3.703804372782759e-05,3.703804372782759e-05,3.703804372782759e-05,3.703804372782759e-05
81,0.9692590560959643,0.030444652005152492,3.70364873603766e-05,3.70364873603766e-05,3.70364873603766e-05,3.70364873603766e-05,3.70364873603766e-05,3.70364873603766e-05,3.70364873603766e-05,3.70364873603766e-05
82,0.9681687755262384,0.031526463225798274,3.809515599539731e-05,3.809515599539731e-05,3.809515599539731e-05,3.809515599539731e-05,3.809515599539731e-05,3.809515599539731e-05,3.809515599539731e-05,3.809515599539731e-05
83,0.9636269731711351,0.03603662038394015,4.205080561559131e-05,4.205080561559131e-05,4.205080561559131e-05,4.205080561559131e-05,4.205080561559131e-05,4.205080561559131e-05,4.205080561559131e-05,4.205080561559131e-05
84,0.9590953425151519,0.04057064573119879,4.40962614531262e-05,4.141649888514352e-05,4.141649888514352e-05,4.141649888514352e-05,4.141649888514352e-05,4.141649888514352e-05,4.141649888514352e-05,4.141649888514352e-05
85,0.9595386380477365,0.04016527601828345,3.84513009983421e-05,3.680494756878997e-05,3.680494756878997e-05,3.680494756878997e-05,3.680494756878997e-05,3.680494756878997e-05,3.680494756878997e-05,3.680494756878997e-05
86,0.9596101249333508,0.04009554958771161,3.6790684867176397e-05,3.6790684867176397e-05,3.6790684867176397e-05,3.6790684867176397e-05,3.6790684867176397e-05,3.6790684867176397e-05,3.6790684867176397e-05,3.6790684867176397e-05
87,0.9639108173649007,0.03579356009955676,3.6952816942811706e-05,3.6952816942811706e-05,3.6952816942811706e-05,3.6952816942811706e-05,3.6952816942811706e-05,3.6952816942811706e-05,3.6952816942811706e-05,3.6952816942811706e-05
88,0.9687458317495494,0.030958388459373563,3.6972473884612037e-05,3.6972473884612037e-05,3.6972473884612037e-05,3.6972473884612037e-05,3.6972473884612037e-05,3.6972473884612037e-05,3.6972473884612037e-05,3.6972473884612037e-05
89,0.9701691111356835,0.029536152921203727,3.684199288907611e-05,3.684199288907611e-05,3.684199288907611e-05,3.684199288907611e-05,3.684199288907611e-05,3.684199288907611e-05,3.684199288907611e-05,3.684199288907611e-05
90,0.9682027894954768,0.03148350320228709,3.921341277950246e-05,3.921341277950246e-05,3.921341277950246e-05,3.921341277950246e-05,3.921341277950246e-05,3.921341277950246e-05,3.921341277950246e-05,3.921341277950246e-05
91,0.9666336902443117,0.03305729461234811,3.862689291751663e-05,3.862689291751663e-05,3.862689291751663e-05,3.862689291751663e-05,3.862689291751663e-05,3.862689291751663e-05,3.862689291751663e-05,3.862689291751663e-05
92,0.960486541516692,0.03916478100276142,4.358468506831744e-05,4.358468506831744e-05,4.358468506831744e-05,4.358468506831744e-05,4.358468506831744e-05,4.358468506831744e-05,4.358468506831744e-05,4.358468506831744e-05
93,0.9621606935265574,0.0375444899420685,3.685206642174757e-05,3.685206642174757e-05,3.685206642174757e-05,3.685206642174757e-05,3.685206642174757e-05,3.685206642174757e-05,3.685206642174757e-05,3.685206642174757e-05
94,0.9648690676077396,0.03483580040793924,3.6891498040119064e-05,3.6891498040119064e-05,3.6891498040119064e-05,3.6891498040119064e-05,3.6891498040119064e-05,3.6891498040119064e-05,3.6891498040119064e-05,3.6891498040119064e-05
95,0.969257058935862,0.030447299089769755,3.6955246796009994e-05,3.6955246796009994e-05,3.6955246796009994e-05,3.6955246796009994e-05,3.6955246796009994e-05,3.6955246796009994e-05,3.6955246796009994e-05,3.6955246796009994e-05
96,0.9695467176779741,0.030158890817604332,3.6798938052674155e-05,3.6798938052674155e-05,3.6798938052674155e-05,3.6798938052674155e-05,3.6798938052674155e-05,3.6798938052674155e-05,3.6798938052674155e-05,3.6798938052674155e-05
97,0.9703441866646858,0.029361267712601665,3.681820283906386e-05,3.681820283906386e-05,3.681820283906386e-05,3.681820283906386e-05,3.681820283906386e-05,3.681820283906386e-05,3.681820283906386e-05,3.681820283906386e-05
98,0.9724609523694598,0.027244102066576088,3.686819549549687e-05,3.686819549549687e-05,3.686819549549687e-05,3.686819549549687e-05,3.686819549549687e-05,3.686819549549687e-05,3.686819549549687e-05,3.686819549549687e-05
99,0.9769955305941479,0.0227087935176253,3.6959486028331706e-05,3.6959486028331706e-05,3.6959486028331706e-05,3.6959486028331706e-05,3.6959486028331706e-05,3.6959486028331706e-05,3.6959486028331706e-05,3.6959486028331706e-05
100,0.9776026822439867,0.02210283130880249,3.681080590132386e-05,3.681080590132386e-05,3.681080590132386e-05,3.681080590132386e-05,3.681080590132386e-05,3.681080590132386e-05,3.681080590132386e-05,3.681080590132386e-05
101,0.9795984851543782,0.020106610463842566,3.6863047722391905e-05,3.6863047722391905e-05,3.6863047722391905e-05,3.6863047722391905e-05,3.6863047722391905e-05,3.6863047722391905e-05,3.6863047722391905e-05,3.6863047722391905e-05
102,0.9811253449049417,0.01857989282331294,3.684528396814411e-05,3.684528396814411e-05,3.684528396814411e-05,3.684528396814411e-05,3.684528396814411e-05,3.684528396814411e-05,3.684528396814411e-05,3.684528396814411e-05
103,0.9818611091031942,0.01784436664014411,3.6815532082687344e-05,3.6815532082687344e-05,3.6815532082687344e-05,3.6815532082687344e-05,3.6815532082687344e-05,3.6815532082687344e-05,3.6815532082687344e-05,3.6815532082687344e-05
104,0.9817159282616877,0.01798740901621279,3.70828402624274e-05,3.70828402624274e-05,3.70828402624274e-05,3.70828402624274e-05,3.70828402624274e-05,3.70828402624274e-05,3.70828402624274e-05,3.70828402624274e-05
105,0.9866403722037832,0.013063847969638028,3.697247832234002e-05,3.697247832234002e-05,3.697247832234002e-05,3.697247832234002e-05,3.697247832234002e-05,3.697247832234002e-05,3.697247832234002e-05,3.697247832234002e-05
106,0.9893931940843902,0.010311681227350114,3.689058603243706e-05,3.689058603243706e-05,3.689058603243706e-05,3.689058603243706e-05,3.689058603243706e-05,3.689058603243706e-05,3.689058603243706e-05,3.689058603243706e-05
107,0.9899117403208162,0.009793801880188715,3.680722487436174e-05,3.680722487436174e-05,3.680722487436174e-05,3.680722487436174e-05,3.680722487436174e-05,3.680722487436174e-05,3.680722487436174e-05,3.680722487436174e-05
108,0.9894577773499118,0.010234670989140163,3.844395761848827e-05,3.844395761848827e-05,3.844395761848827e-05,3.844395761848827e-05,3.844395761848827e-05,3.844395761848827e-05,3.844395761848827e-05,3.844395761848827e-05
109,0.9875004774373809,0.012150138690001948,4.3672984077126195e-05,4.3672984077126195e-05,4.3672984077126195e-05,4.3672984077126195e-05,4.3672984077126195e-05,4.3672984077126195e-05,4.3672984077126195e-05,4.3672984077126195e-05
110,0.9858302495068111,0.013834644440786675,4.188825655027472e-05,4.188825655027472e-05,4.188825655027472e-05,4.188825655027472e-05,4.188825655027472e-05,4.188825655027472e-05,4.188825655027472e-05,4.188825655027472e-05
111,0.9825501471660356,0.017086287553970497,4.552416511244539e-05,4.543444498304587e-05,4.543444498304587e-05,4.543444498304587e-05,4.543444498304587e-05,4.543444498304587e-05,4.543444498304587e-05,4.543444498304587e-05
112,0.9797529257532631,0.019902192180881476,4.492661209598428e-05,4.285077910846665e-05,4.285077910846665e-05,4.285077910846665e-05,4.285077910846665e-05,4.285077910846665e-05,4.285077910846665e-05,4.285077910846665e-05
113,0.9776853474598638,0.021988508463776632,4.163350121112444e-05,4.064436787831986e-05,4.064436787831986e-05,4.064436787831986e-05,4.064436787831986e-05,4.064436787831986e-05,4.064436787831986e-05,4.064436787831986e-05
114,0.9753645170155918,0.024310106179846924,4.067210057013789e-05,4.067210057013789e-05,4.067210057013789e-05,4.067210057013789e-05,4.067210057013789e-05,4.067210057013789e-05,4.067210057013789e-05,4.067210057013789e-05
115,0.9739628327176746,0.025725725921901293,3.893017005299781e-05,3.893017005299781e-05,3.893017005299781e-05,3.893017005299781e-05,3.893017005299781e-05,3.893017005299781e-05,3.893017005299781e-05,3.893017005299781e-05
116,0.975648086336195,0.02405710087569889,3.685159851324511e-05,3.685159851324511e-05,3.685159851324511e-05,3.685159851324511e-05,3.685159851324511e-05,3.685159851324511e-05,3.685159851324511e-05,3.685159851324511e-05
117,0.9757375410816398,0.023968128381462547,3.679131711220518e-05,3.679131711220518e-05,3.679131711220518e-05,3.679131711220518e-05,3.679131711220518e-05,3.679131711220518e-05,3.679131711220518e-05,3.679131711220518e-05
118,0.9758638374483,0.02384182090504605,3.679270583172759e-05,3.679270583172759e-05,3.679270583172759e-05,3.679270583172759e-05,3.679270583172759e-05,3.679270583172759e-05,3.679270583172759e-05,3.679270583172759e-05
119,0.9751202324250378,0.024576396418324733,3.792139457967158e-05,3.792139457967158e-05,3.792139457967158e-05,3.792139457967158e-05,3.792139457967158e-05,3.792139457967158e-05,3.792139457967158e-05,3.792139457967158e-05
120,0.9761496369033564,0.023555748856485155,3.682678001979815e-05,3.682678001979815e-05,3.682678001979815e-05,3.682678001979815e-05,3.682678001979815e-05,3.682678001979815e-05,3.682678001979815e-05,3.682678001979815e-05
121,0.9750368030903112,0.024655157438031677,3.850493395713004e-05,3.850493395713004e-05,3.850493395713004e-05,3.850493395713004e-05,3.850493395713004e-05,3.850493395713004e-05,3.850493395713004e-05,3.850493395713004e-05
122,0.9745955879806133,0.025104741869386417,3.745876875001004e-05,3.745876875001004e-05,3.745876875001004e-05,3.745876875001004e-05,3.745876875001004e-05,3.745876875001004e-05,3.745876875001004e-05,3.745876875001004e-05
123,0.9742926334644192,0.02540949040747116,3.723451601368758e-05,3.723451601368758e-05,3.723451601368758e-05,3.723451601368758e-05,3.723451601368758e-05,3.723451601368758e-05,3.723451601368758e-05,3.723451601368758e-05
124,0.9729043422938382,0.026785417578016606,3.8780016018137695e-05,3.8780016018137695e-05,3.8780016018137695e-05,3.8780016018137695e-05,3.8780016018137695e-05,3.8780016018137695e-05,3.8780016018137695e-05,3.8780016018137695e-05
125,0.9710012844079626,0.028683556326250147,3.939490822338657e-05,3.939490822338657e-05,3.939490822338657e-05,3.939490822338657e-05,3.939490822338657e-05,3.939490822338657e-05,3.939490822338657e-05,3.939490822338657e-05
126,0.9673314444819135,0.0323367686988256,4.1473352407586004e-05,4.1473352407586004e-05,4.1473352407586004e-05,4.1473352407586004e-05,4.1473352407586004e-05,4.1473352407586004e-05,4.1473352407586004e-05,4.1473352407586004e-05
127,0.9641143679682879,0.035561975213914514,4.0457102224696565e-05,4.0457102224696565e-05,4.0457102224696565e-05,4.0457102224696565e-05,4.0457102224696565e-05,4.0457102224696565e-05,4.0457102224696565e-05,4.0457102224696565e-05
128,0.9634726977722619,0.0362274910037476,3.747640299880605e-05,3.747640299880605e-05,3.747640299880605e-05,3.747640299880605e-05,3.747640299880605e-05,3.747640299880605e-05,3.747640299880605e-05,3.747640299880605e-05
